optce-sefm2017/src/Runalgorithm.cpp:20:  Do not use namespace using-directives.  Use using-declarations instead.  [build/namespaces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1056:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1057:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1059:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1062:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1062:  Missing space after ,  [whitespace/comma] [3]
optce-sefm2017/src/Runalgorithm.cpp:1071:  Else should be on a new line after closing brace  [readability/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1073:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1074:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1074:  Remove space before ( in for (  [whitespace/parens] [5]
optce-sefm2017/src/Runalgorithm.cpp:1075:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
optce-sefm2017/src/Runalgorithm.cpp:1076:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1077:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1078:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1084:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1085:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1086:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1087:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1090:  Else should be on a new line after closing brace  [readability/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1092:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1093:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1095:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1097:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1099:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1102:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1103:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
optce-sefm2017/src/Runalgorithm.cpp:1105:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
optce-sefm2017/src/Runalgorithm.cpp:1107:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
optce-sefm2017/src/Runalgorithm.cpp:1117:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1124:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1127:  Extra space before last semicolon. If this should be an empty statement, use {} instead.  [whitespace/semicolon] [5]
optce-sefm2017/src/Runalgorithm.cpp:1128:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1129:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
optce-sefm2017/src/Runalgorithm.cpp:1140:  Missing space before {  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1140:  Put braces on a separate next line  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1141:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1162:  Missing space after ,  [whitespace/comma] [3]
optce-sefm2017/src/Runalgorithm.cpp:1164:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1165:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1169:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1170:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1178:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1179:  Extra space before last semicolon. If this should be an empty statement, use {} instead.  [whitespace/semicolon] [5]
optce-sefm2017/src/Runalgorithm.cpp:1183:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1184:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1186:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1189:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1189:  Missing space after ,  [whitespace/comma] [3]
optce-sefm2017/src/Runalgorithm.cpp:1198:  Else should be on a new line after closing brace  [readability/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1200:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1201:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1201:  Remove space before ( in for (  [whitespace/parens] [5]
optce-sefm2017/src/Runalgorithm.cpp:1203:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1204:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1205:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1211:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1212:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1213:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1214:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1217:  Else should be on a new line after closing brace  [readability/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1219:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1220:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1222:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1224:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1226:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1229:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1230:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
optce-sefm2017/src/Runalgorithm.cpp:1232:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
optce-sefm2017/src/Runalgorithm.cpp:1234:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
optce-sefm2017/src/Runalgorithm.cpp:1244:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1252:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1255:  Extra space before last semicolon. If this should be an empty statement, use {} instead.  [whitespace/semicolon] [5]
optce-sefm2017/src/Runalgorithm.cpp:1256:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1257:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
optce-sefm2017/src/Runalgorithm.cpp:1268:  Missing space before {  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1268:  Put braces on a separate next line  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1269:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1290:  Missing space after ,  [whitespace/comma] [3]
optce-sefm2017/src/Runalgorithm.cpp:1293:  Missing space after ,  [whitespace/comma] [3]
optce-sefm2017/src/Runalgorithm.cpp:1295:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1296:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1300:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
optce-sefm2017/src/Runalgorithm.cpp:1301:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1306:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
optce-sefm2017/src/Runalgorithm.cpp:1310:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1311:  Extra space before last semicolon. If this should be an empty statement, use {} instead.  [whitespace/semicolon] [5]
optce-sefm2017/src/Runalgorithm.cpp:1316:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1318:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1322:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1322:  Missing space after ,  [whitespace/comma] [3]
optce-sefm2017/src/Runalgorithm.cpp:1332:  Else should be on a new line after closing brace  [readability/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1334:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1335:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1335:  Remove space before ( in for (  [whitespace/parens] [5]
optce-sefm2017/src/Runalgorithm.cpp:1337:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1338:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1339:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1345:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1346:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1347:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1348:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1351:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1352:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
optce-sefm2017/src/Runalgorithm.cpp:1353:  Else should be on a new line after closing brace  [readability/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1355:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1356:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1358:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1360:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1362:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1365:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1367:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
optce-sefm2017/src/Runalgorithm.cpp:1369:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
optce-sefm2017/src/Runalgorithm.cpp:1376:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1380:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
optce-sefm2017/src/Runalgorithm.cpp:1383:  Extra space before last semicolon. If this should be an empty statement, use {} instead.  [whitespace/semicolon] [5]
optce-sefm2017/src/Runalgorithm.cpp:1384:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1397:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1418:  Missing space after ,  [whitespace/comma] [3]
optce-sefm2017/src/Runalgorithm.cpp:1421:  Missing space after ,  [whitespace/comma] [3]
optce-sefm2017/src/Runalgorithm.cpp:1423:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1424:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1428:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
optce-sefm2017/src/Runalgorithm.cpp:1429:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1431:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1436:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1437:  Extra space before last semicolon. If this should be an empty statement, use {} instead.  [whitespace/semicolon] [5]
optce-sefm2017/src/Runalgorithm.cpp:1441:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1442:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1444:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1447:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1447:  Missing space after ,  [whitespace/comma] [3]
optce-sefm2017/src/Runalgorithm.cpp:1457:  Else should be on a new line after closing brace  [readability/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1459:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1460:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1460:  Remove space before ( in for (  [whitespace/parens] [5]
optce-sefm2017/src/Runalgorithm.cpp:1461:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
optce-sefm2017/src/Runalgorithm.cpp:1462:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1463:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1464:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1470:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1471:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1472:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1474:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1476:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1478:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
optce-sefm2017/src/Runalgorithm.cpp:1479:  Else should be on a new line after closing brace  [readability/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1481:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1482:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1484:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1486:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1488:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1490:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1492:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
optce-sefm2017/src/Runalgorithm.cpp:1504:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1507:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
optce-sefm2017/src/Runalgorithm.cpp:1510:  Extra space before last semicolon. If this should be an empty statement, use {} instead.  [whitespace/semicolon] [5]
optce-sefm2017/src/Runalgorithm.cpp:1511:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1512:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
optce-sefm2017/src/Runalgorithm.cpp:1544:  Missing space after ,  [whitespace/comma] [3]
optce-sefm2017/src/Runalgorithm.cpp:1546:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1547:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1551:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1552:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1560:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1561:  Extra space before last semicolon. If this should be an empty statement, use {} instead.  [whitespace/semicolon] [5]
optce-sefm2017/src/Runalgorithm.cpp:1565:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1566:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1568:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1571:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1571:  Missing space after ,  [whitespace/comma] [3]
optce-sefm2017/src/Runalgorithm.cpp:1580:  Else should be on a new line after closing brace  [readability/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1582:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1583:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1583:  Remove space before ( in for (  [whitespace/parens] [5]
optce-sefm2017/src/Runalgorithm.cpp:1585:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1586:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1587:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1593:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1594:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1595:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1596:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1599:  Else should be on a new line after closing brace  [readability/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1601:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1602:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1604:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1606:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1608:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1611:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1612:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
optce-sefm2017/src/Runalgorithm.cpp:1614:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
optce-sefm2017/src/Runalgorithm.cpp:1616:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
optce-sefm2017/src/Runalgorithm.cpp:1626:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1634:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1637:  Extra space before last semicolon. If this should be an empty statement, use {} instead.  [whitespace/semicolon] [5]
optce-sefm2017/src/Runalgorithm.cpp:1638:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1639:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
optce-sefm2017/src/Runalgorithm.cpp:1656:  Missing space before {  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1656:  Put braces on a separate next line  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1657:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1681:  Missing space before {  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1681:  Put braces on a separate next line  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1681:  Extra space after ( in function call  [whitespace/parens] [4]
optce-sefm2017/src/Runalgorithm.cpp:1683:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1683:  Should have a space between // and comment  [whitespace/comments] [4]
optce-sefm2017/src/Runalgorithm.cpp:1683:  Extra space after ( in function call  [whitespace/parens] [4]
optce-sefm2017/src/Runalgorithm.cpp:1683:  Extra space before )  [whitespace/parens] [2]
optce-sefm2017/src/Runalgorithm.cpp:1687:  Remove space before ( in while (  [whitespace/parens] [5]
optce-sefm2017/src/Runalgorithm.cpp:1687:  Put braces on a separate next line  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1693:  Missing space after ,  [whitespace/comma] [3]
optce-sefm2017/src/Runalgorithm.cpp:1694:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1694:  Missing space after ,  [whitespace/comma] [3]
optce-sefm2017/src/Runalgorithm.cpp:1697:  Missing space before {  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1697:  Put braces on a separate next line  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1698:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
optce-sefm2017/src/Runalgorithm.cpp:1699:  Missing space before {  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1699:  Put braces on a separate next line  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1700:  Missing space before {  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1700:  Put braces on a separate next line  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1703:  Else if should be on a new line after closing brace  [readability/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1703:  Missing space before {  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1703:  Put braces on a separate next line  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1706:  Else if should be on a new line after closing brace  [readability/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1706:  Missing space before {  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1706:  Put braces on a separate next line  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1709:  Else if should be on a new line after closing brace  [readability/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1709:  Missing space before {  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1709:  Put braces on a separate next line  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1712:  Else if should be on a new line after closing brace  [readability/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1712:  Missing space before {  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1712:  Put braces on a separate next line  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1716:  Else should be on a new line after closing brace  [readability/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1716:  Missing space before {  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1716:  Put braces on a separate next line  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1722:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1722:  Missing space after ,  [whitespace/comma] [3]
optce-sefm2017/src/Runalgorithm.cpp:1723:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
optce-sefm2017/src/Runalgorithm.cpp:1723:  Missing space after ,  [whitespace/comma] [3]
optce-sefm2017/src/Runalgorithm.cpp:1725:  Missing space before {  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1725:  Put braces on a separate next line  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1726:  Extra space for operator !   [whitespace/operators] [4]
optce-sefm2017/src/Runalgorithm.cpp:1726:  Mismatching spaces inside () in if  [whitespace/parens] [5]
optce-sefm2017/src/Runalgorithm.cpp:1726:  Missing space before {  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1726:  Put braces on a separate next line  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1729:  Else should be on a new line after closing brace  [readability/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1729:  Missing space before {  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1729:  Put braces on a separate next line  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1730:  Extra space for operator !   [whitespace/operators] [4]
optce-sefm2017/src/Runalgorithm.cpp:1730:  Mismatching spaces inside () in if  [whitespace/parens] [5]
optce-sefm2017/src/Runalgorithm.cpp:1730:  Missing space before {  [whitespace/braces] [5]
optce-sefm2017/src/Runalgorithm.cpp:1730:  Put braces on a separate next line  [whitespace/braces] [5]
